longitude,latitude,light_intensity,year,normalized_light_intensity,country
120.2125024017,22.999999584,89.49759,2021,0.3474153561800082,Taiwan
120.2166690684,22.999999584,80.53758,2021,0.3126340278165692,Taiwan
120.2208357351,22.999999584,81.09389,2021,0.3147935344222387,Taiwan
120.2250024018,22.999999584,79.79349,2021,0.3097455892297873,Taiwan
120.1791690681,22.9958329173,79.38276,2021,0.3081512009424176,Taiwan
120.1833357348,22.9958329173,88.376816,2021,0.3430646904424471,Taiwan
120.1875024015,22.9958329173,98.84818,2021,0.383712853747744,Taiwan
120.1916690682,22.9958329173,108.75891,2021,0.4221847253696938,Taiwan
120.1958357349,22.9958329173,118.908966,2021,0.461585622315489,Taiwan
120.2000024016,22.9958329173,123.78175,2021,0.4805009918684372,Taiwan
120.2041690683,22.9958329173,113.3826,2021,0.4401331517822479,Taiwan
120.208335735,22.9958329173,101.72159,2021,0.3948669726307352,Taiwan
120.2125024017,22.9958329173,92.037025,2021,0.3572730374317713,Taiwan
120.2166690684,22.9958329173,78.609184,2021,0.3051483024110459,Taiwan
120.2333357352,22.9958329173,81.35253,2021,0.3157975336106235,Taiwan
120.1791690681,22.9916662506,79.890366,2021,0.3101216463956316,Taiwan
120.1833357348,22.9916662506,80.95546,2021,0.3142561712624486,Taiwan
120.1875024015,22.9916662506,87.48752,2021,0.3396125853456567,Taiwan
120.1916690682,22.9916662506,111.710045,2021,0.433640560293967,Taiwan
120.1958357349,22.9916662506,128.54515,2021,0.4989917501964308,Taiwan
120.2000024016,22.9916662506,120.19268,2021,0.4665687951198434,Taiwan
120.2041690683,22.9916662506,102.46063,2021,0.3977358079237444,Taiwan
120.208335735,22.9916662506,95.160545,2021,0.3693980434049531,Taiwan
120.2125024017,22.9916662506,90.98381,2021,0.3531846249464839,Taiwan
120.2166690684,22.9916662506,78.81308,2021,0.3059397941312551,Taiwan
120.2333357352,22.9916662506,83.72371,2021,0.3250020758141276,Taiwan
120.1833357348,22.9874995839,77.89863,2021,0.3023900452222754,Taiwan
120.1875024015,22.9874995839,85.48058,2021,0.3318219646716038,Taiwan
120.1916690682,22.9874995839,99.865524,2021,0.3876620207378004,Taiwan
120.1958357349,22.9874995839,106.588615,2021,0.413759986665102,Taiwan
120.2000024016,22.9874995839,92.34846,2021,0.3584819783814876,Taiwan
120.208335735,22.9874995839,77.28392,2021,0.3000038391401071,Taiwan
120.2125024017,22.9874995839,84.78667,2021,0.3291283168336356,Taiwan
120.2166690684,22.9874995839,79.22376,2021,0.3075339883266073,Taiwan
120.2333357352,22.9874995839,79.695786,2021,0.3093663179001324,Taiwan
120.2375024019,22.9874995839,79.416824,2021,0.3082834319521344,Taiwan
120.1875024015,22.9833329172,86.050896,2021,0.3340358403332295,Taiwan
120.1916690682,22.9833329172,91.413956,2021,0.3548543830461088,Taiwan
120.1958357349,22.9833329172,94.026,2021,0.3649939208439182,Taiwan
120.2000024016,22.9833329172,84.98131,2021,0.3298838782395558,Taiwan
120.2125024017,22.9833329172,81.63006,2021,0.3168748607632389,Taiwan
120.2166690684,22.9833329172,83.94662,2021,0.3258673768467709,Taiwan
120.2208357351,22.9833329172,81.26507,2021,0.3154580278535243,Taiwan
120.2250024018,22.9833329172,83.32852,2021,0.3234680113258126,Taiwan
120.2291690685,22.9833329172,83.2642,2021,0.3232183313544358,Taiwan
120.1875024015,22.9791662505,80.929085,2021,0.3141537877231907,Taiwan
120.1916690682,22.9791662505,84.80237,2021,0.3291892617271464,Taiwan
120.1958357349,22.9791662505,92.65299,2021,0.3596641152235802,Taiwan
120.2000024016,22.9791662505,94.57609,2021,0.3671292824026044,Taiwan
120.2250024018,22.9791662505,88.10108,2021,0.3419943273114214,Taiwan
120.2291690685,22.9791662505,90.05476,2021,0.3495782011683795,Taiwan
120.2250024018,22.9749995838,84.802185,2021,0.3291885435866815,Taiwan
120.2291690685,22.9749995838,82.85759,2021,0.3216399362493122,Taiwan
120.333335736,22.7041662483,91.0607,2021,0.353483099651073,Taiwan
120.3375024027,22.7041662483,94.617096,2021,0.367288461148038,Taiwan
120.333335736,22.6999995816,109.10852,2021,0.4235418555748099,Taiwan
120.3375024027,22.6999995816,149.40141,2021,0.5799524218355537,Taiwan
120.3416690694,22.6999995816,116.24689,2021,0.4512518682812378,Taiwan
120.3375024027,22.6958329149,94.80353,2021,0.3680121681720378,Taiwan
120.3416690694,22.6958329149,82.54429,2021,0.3204237556673413,Taiwan
120.3041690691,22.6624995813,77.70148,2021,0.3016247403970742,Taiwan
120.3000024024,22.6458329145,80.47606,2021,0.3123952169981752,Taiwan
120.3041690691,22.6458329145,84.93368,2021,0.3296989861836373,Taiwan
120.3083357358,22.6458329145,84.66606,2021,0.3286601280689005,Taiwan
120.3125024025,22.6458329145,80.059204,2021,0.3107770485568151,Taiwan
120.291669069,22.6416662478,82.55814,2021,0.3204775191562027,Taiwan
120.2958357357,22.6416662478,86.199554,2021,0.3346129069561298,Taiwan
120.3000024024,22.6416662478,87.174934,2021,0.3383991763976963,Taiwan
120.3041690691,22.6416662478,94.40506,2021,0.3664653712473715,Taiwan
120.3083357358,22.6416662478,94.14325,2021,0.365449066625074,Taiwan
120.3125024025,22.6416662478,96.97663,2021,0.3764477954388142,Taiwan
120.3166690692,22.6416662478,92.63798,2021,0.3596058487999115,Taiwan
120.291669069,22.6374995811,80.82935,2021,0.3137666323757829,Taiwan
120.2958357357,22.6374995811,92.49093,2021,0.3590350241762958,Taiwan
120.3000024024,22.6374995811,95.559395,2021,0.3709463154289528,Taiwan
120.3041690691,22.6374995811,100.05345,2021,0.388391519467604,Taiwan
120.3083357358,22.6374995811,94.02942,2021,0.3650071967379187,Taiwan
120.3125024025,22.6374995811,93.73344,2021,0.3638582496308272,Taiwan
120.3166690692,22.6374995811,92.65215,2021,0.3596608544776853,Taiwan
120.3208357359,22.6374995811,79.155785,2021,0.3072701202287475,Taiwan
120.3250024026,22.6374995811,80.14396,2021,0.3111060578176053,Taiwan
120.3291690693,22.6374995811,84.13599,2021,0.3266024809540414,Taiwan
120.333335736,22.6374995811,82.48453,2021,0.3201917768879651,Taiwan
120.3375024027,22.6374995811,81.55695,2021,0.3165910594151767,Taiwan
120.3416690694,22.6374995811,80.97903,2021,0.3143476662395218,Taiwan
120.291669069,22.6333329144,79.03011,2021,0.3067822699426345,Taiwan
120.2958357357,22.6333329144,103.34335,2021,0.4011623860383866,Taiwan
120.3000024024,22.6333329144,107.63212,2021,0.417810706480581,Taiwan
120.3041690691,22.6333329144,100.878296,2021,0.3915934399537719,Taiwan
120.3083357358,22.6333329144,87.5668,2021,0.3399203376486846,Taiwan
120.3291690693,22.6333329144,80.53678,2021,0.3126309223442883,Taiwan
120.3375024027,22.6333329144,79.17884,2021,0.3073596160580399,Taiwan
120.3416690694,22.6333329144,78.745605,2021,0.3056778669535708,Taiwan
120.291669069,22.6291662477,82.288376,2021,0.3194303383757533,Taiwan
120.2958357357,22.6291662477,103.94914,2021,0.403513966104624,Taiwan
120.3000024024,22.6291662477,105.13368,2021,0.4081121612740075,Taiwan
120.3041690691,22.6291662477,96.70245,2021,0.3753834724513747,Taiwan
120.3083357358,22.6291662477,81.652596,2021,0.3169623419173892,Taiwan
120.2958357357,22.624999581,89.400925,2021,0.347040118082478,Taiwan
120.3000024024,22.624999581,94.530205,2021,0.3669511641580985,Taiwan
120.3041690691,22.624999581,86.263435,2021,0.3348608827995925,Taiwan
120.3000024024,22.6208329143,93.88424,2021,0.3644436311557593,Taiwan
120.3041690691,22.6208329143,88.7288,2021,0.3444310361365564,Taiwan
120.3125024025,22.6208329143,79.891136,2021,0.3101246354127019,Taiwan
120.3041690691,22.6166662476,99.14364,2021,0.384859782297853,Taiwan
120.3083357358,22.6166662476,86.07006,2021,0.3341102319217163,Taiwan
120.3125024025,22.6166662476,90.08724,2021,0.3497042833429803,Taiwan
120.3166690692,22.6166662476,85.027214,2021,0.3300620702390285,Taiwan
120.3041690691,22.6124995809,98.66909,2021,0.383017654959282,Taiwan
120.3083357358,22.6124995809,87.44756,2021,0.3394574670052304,Taiwan
120.3125024025,22.6124995809,84.172455,2021,0.3267440322624409,Taiwan
120.3083357358,22.6083329142,86.1057,2021,0.3342485807118262,Taiwan
120.3125024025,22.6083329142,81.99444,2021,0.3182893257503393,Taiwan
120.3041690691,22.5708329139,84.01487,2021,0.3261323124507272,Taiwan
120.3375024027,22.5708329139,82.40351,2021,0.3198772701827263,Taiwan
120.3416690694,22.5708329139,102.280975,2021,0.397038415895484,Taiwan
120.3458357361,22.5708329139,100.53004,2021,0.3902415657604911,Taiwan
120.3041690691,22.5666662472,84.38534,2021,0.3275704178455654,Taiwan
120.3083357358,22.5666662472,110.18046,2021,0.4277029555206698,Taiwan
120.3416690694,22.5666662472,78.164345,2021,0.3034215084311437,Taiwan
120.3458357361,22.5666662472,77.96375,2021,0.3026428306659331,Taiwan
120.3083357358,22.5624995805,89.21018,2021,0.3462996764447248,Taiwan
120.3125024025,22.5624995805,103.138084,2021,0.4003655761968965,Taiwan
120.3125024025,22.5583329138,111.95805,2021,0.4346032761102189,Taiwan
120.3166690692,22.5583329138,131.25444,2021,0.5095087814410143,Taiwan
120.3166690692,22.5541662471,88.532036,2021,0.3436672297017306,Taiwan
120.3250024026,22.5499995804,79.445755,2021,0.3083957374753294,Taiwan
120.3250024026,22.5458329137,108.62098,2021,0.4216493031300792,Taiwan
120.3291690693,22.5458329137,96.96354,2021,0.3763969821486195,Taiwan
120.3500024028,22.5458329137,80.42239,2021,0.3121868786265365,Taiwan
120.3541690695,22.5458329137,87.12325,2021,0.3381985473609948,Taiwan
120.3250024026,22.541666247,102.69916,2021,0.3986617433026705,Taiwan
120.3291690693,22.541666247,123.15262,2021,0.4780588096484073,Taiwan
120.333335736,22.541666247,83.027756,2021,0.3223004934944819,Taiwan
120.3458357361,22.541666247,83.16101,2021,0.3228177642486152,Taiwan
120.3500024028,22.541666247,92.523544,2021,0.3591616265175035,Taiwan
120.3541690695,22.541666247,100.71213,2021,0.3909484100700062,Taiwan
120.3583357362,22.541666247,99.79011,2021,0.3873692756295694,Taiwan
120.3291690693,22.5374995803,103.6058,2021,0.4021811750385088,Taiwan
120.333335736,22.5374995803,85.40041,2021,0.3315107575306634,Taiwan
120.3458357361,22.5374995803,89.09187,2021,0.3458404159127971,Taiwan
120.3500024028,22.5374995803,90.43623,2021,0.3510590068070787,Taiwan
120.3541690695,22.5374995803,94.41718,2021,0.3665124191524258,Taiwan
120.3583357362,22.5374995803,98.4817,2021,0.3822902368959065,Taiwan
120.3625024029,22.5374995803,83.7986,2021,0.3252927868380146,Taiwan
120.3458357361,22.5333329136,80.43,2021,0.3122164194316077,Taiwan
120.3583357362,22.5333329136,80.56149,2021,0.3127268426193618,Taiwan
120.3625024029,22.5333329136,81.9011,2021,0.3179269947719762,Taiwan
120.3583357362,22.5291662469,82.1127,2021,0.3187483921902496,Taiwan
120.3625024029,22.5291662469,79.54038,2021,0.3087630566185436,Taiwan
120.4125024033,22.49999958,82.68296,2021,0.3209620504688156,Taiwan
120.4083357366,22.4958329133,80.118004,2021,0.3110053007694545,Taiwan
120.4125024033,22.4958329133,92.117546,2021,0.3575856070986749,Taiwan
120.4083357366,22.4916662466,80.646805,2021,0.3130580218289081,Taiwan
120.4125024033,22.4916662466,78.73789,2021,0.3056479185552628,Taiwan
