country,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry,normalized_light_intensity
Japan,97531,69066,17,100,"POLYGON ((135.50537109375 34.6738762658827, 135.510864257812 34.6738762658827, 135.510864257812 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6738762658827))",0.301470940867766
Japan,111128,101061,13,226,"POLYGON ((139.696655273438 35.661759419295, 139.7021484375 35.661759419295, 139.7021484375 35.6572962480963, 139.696655273438 35.6572962480963, 139.696655273438 35.661759419295))",0.4053694801616702
Japan,92653,89999,14,65,"POLYGON ((139.691162109375 35.661759419295, 139.696655273438 35.661759419295, 139.696655273438 35.6572962480963, 139.691162109375 35.6572962480963, 139.691162109375 35.661759419295))",0.319466018949149
Japan,109380,114662,12,176,"POLYGON ((139.696655273438 35.697455807258, 139.7021484375 35.697455807258, 139.7021484375 35.6929946320988, 139.696655273438 35.6929946320988, 139.696655273438 35.697455807258))",0.419783003259607
Taiwan,108699,37235,8,1587,"POLYGON ((121.481323242188 25.0656971855359, 121.48681640625 25.0656971855359, 121.48681640625 25.0607212523142, 121.481323242188 25.0607212523142, 121.481323242188 25.0656971855359))",0.3148950057290141
Taiwan,122491,54132,6,932,"POLYGON ((120.30029296875 22.6140108743703, 120.305786132812 22.6140108743703, 120.305786132812 22.6089399520859, 120.30029296875 22.6089399520859, 120.30029296875 22.6140108743703))",0.383017654959282
Taiwan,97021,49238,6,592,"POLYGON ((121.563720703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0308614103904, 121.563720703125 25.0308614103904, 121.563720703125 25.035838555635))",0.3922910765379744
Taiwan,94393,34134,10,1258,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.352372854492281
Taiwan,94393,34134,10,1258,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.302881098026678
Taiwan,113437,47557,6,451,"POLYGON ((120.228881835938 22.9786239703849, 120.234375 22.9786239703849, 120.234375 22.9735665911551, 120.228881835938 22.9735665911551, 120.228881835938 22.9786239703849))",0.3216399362493122
Taiwan,121795,58497,8,469,"POLYGON ((120.294799804688 22.6495020942422, 120.30029296875 22.6495020942422, 120.30029296875 22.6444324812172, 120.294799804688 22.6444324812172, 120.294799804688 22.6495020942422))",0.3123952169981752
Taiwan,121718,44111,8,1281,"POLYGON ((120.305786132812 22.6292225194605, 120.311279296875 22.6292225194605, 120.311279296875 22.6241521580904, 120.305786132812 22.6241521580904, 120.305786132812 22.6292225194605))",0.3169623419173892
Taiwan,130085,42243,8,458,"POLYGON ((120.311279296875 22.6495020942422, 120.316772460938 22.6495020942422, 120.316772460938 22.6444324812172, 120.311279296875 22.6444324812172, 120.311279296875 22.6495020942422))",0.3107770485568151
Taiwan,147446,131651,13,389,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))",0.3857673022261539
Taiwan,147446,131651,13,389,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))",0.7601874338849802
Taiwan,76559,36394,8,369,"POLYGON ((120.195922851562 22.9937949722422, 120.201416015625 22.9937949722422, 120.201416015625 22.9887381609607, 120.195922851562 22.9887381609607, 120.195922851562 22.9937949722422))",0.4665687951198434
Taiwan,98755,47259,9,463,"POLYGON ((120.294799804688 22.6241521580904, 120.30029296875 22.6241521580904, 120.30029296875 22.6190816097161, 120.294799804688 22.6190816097161, 120.294799804688 22.6241521580904))",0.3644436311557593
Taiwan,118588,53601,7,1037,"POLYGON ((121.53076171875 25.0507687796686, 121.536254882812 25.0507687796686, 121.536254882812 25.0457922403034, 121.53076171875 25.0457922403034, 121.53076171875 25.0507687796686))",0.3141015187428644
Taiwan,140491,106565,6,282,"POLYGON ((121.234130859375 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0855988970648))",0.8406506865015251
Taiwan,98064,41162,8,582,"POLYGON ((120.206909179688 22.9937949722422, 120.21240234375 22.9937949722422, 120.21240234375 22.9887381609607, 120.206909179688 22.9887381609607, 120.206909179688 22.9937949722422))",0.3693980434049531
Taiwan,87891,34189,8,780,"POLYGON ((120.228881835938 22.9836811603309, 120.234375 22.9836811603309, 120.234375 22.9786239703849, 120.228881835938 22.9786239703849, 120.228881835938 22.9836811603309))",0.3495782011683795
Taiwan,87891,34189,8,780,"POLYGON ((120.228881835938 22.9836811603309, 120.234375 22.9836811603309, 120.234375 22.9786239703849, 120.228881835938 22.9786239703849, 120.228881835938 22.9836811603309))",0.3232183313544358
Taiwan,70650,33452,6,337,"POLYGON ((120.289306640625 22.6292225194605, 120.294799804688 22.6292225194605, 120.294799804688 22.6241521580904, 120.289306640625 22.6241521580904, 120.289306640625 22.6292225194605))",0.3194303383757533
Taiwan,122850,49431,7,325,"POLYGON ((120.184936523438 22.9887381609607, 120.1904296875 22.9887381609607, 120.1904296875 22.9836811603309, 120.184936523438 22.9836811603309, 120.184936523438 22.9887381609607))",0.3318219646716038
Taiwan,130116,50216,7,548,"POLYGON ((120.179443359375 22.9937949722422, 120.184936523438 22.9937949722422, 120.184936523438 22.9887381609607, 120.179443359375 22.9887381609607, 120.179443359375 22.9937949722422))",0.3142561712624486
Taiwan,97803,46577,7,1135,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))",0.3039704200659781
Taiwan,97803,46577,7,1135,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))",0.3136037503546546
Taiwan,109473,45424,8,691,"POLYGON ((120.223388671875 22.9836811603309, 120.228881835938 22.9836811603309, 120.228881835938 22.9786239703849, 120.223388671875 22.9786239703849, 120.223388671875 22.9836811603309))",0.3419943273114214
Taiwan,109473,45424,8,691,"POLYGON ((120.223388671875 22.9836811603309, 120.228881835938 22.9836811603309, 120.228881835938 22.9786239703849, 120.223388671875 22.9786239703849, 120.223388671875 22.9836811603309))",0.3234680113258126
Taiwan,87826,42285,8,226,"POLYGON ((120.21240234375 23.0089642696731, 120.217895507812 23.0089642696731, 120.217895507812 23.0039080266307, 120.21240234375 23.0039080266307, 120.21240234375 23.0089642696731))",0.3070259330614673
Taiwan,135038,52841,6,1783,"POLYGON ((120.311279296875 22.6089399520859, 120.316772460938 22.6089399520859, 120.316772460938 22.6038688428957, 120.311279296875 22.6038688428957, 120.311279296875 22.6089399520859))",0.3182893257503393
Taiwan,130085,50265,8,1293,"POLYGON ((121.569213867188 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0457922403034, 121.569213867188 25.0457922403034, 121.569213867188 25.0507687796686))",0.304449245073275
Taiwan,101713,38823,11,917,"POLYGON ((120.228881835938 22.9988515941429, 120.234375 22.9988515941429, 120.234375 22.9937949722422, 120.228881835938 22.9937949722422, 120.228881835938 22.9988515941429))",0.3157975336106235
Taiwan,107412,56881,6,1015,"POLYGON ((121.503295898438 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0408154989491, 121.503295898438 25.0408154989491, 121.503295898438 25.0457922403034))",0.3793963249142297
Taiwan,102778,48240,8,754,"POLYGON ((120.305786132812 22.6140108743703, 120.311279296875 22.6140108743703, 120.311279296875 22.6089399520859, 120.305786132812 22.6089399520859, 120.305786132812 22.6140108743703))",0.3394574670052304
Taiwan,113519,56367,6,509,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.382469345009702
Taiwan,113519,56367,6,509,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.328645027709935
Taiwan,116227,43013,7,1164,"POLYGON ((121.525268554688 25.0507687796686, 121.53076171875 25.0507687796686, 121.53076171875 25.0457922403034, 121.525268554688 25.0457922403034, 121.525268554688 25.0507687796686))",0.334817270323249
Taiwan,80208,37438,7,410,"POLYGON ((120.184936523438 22.9988515941429, 120.1904296875 22.9988515941429, 120.1904296875 22.9937949722422, 120.184936523438 22.9937949722422, 120.184936523438 22.9988515941429))",0.383712853747744
Taiwan,133290,54372,10,1285,"POLYGON ((120.311279296875 22.6140108743703, 120.316772460938 22.6140108743703, 120.316772460938 22.6089399520859, 120.311279296875 22.6089399520859, 120.311279296875 22.6140108743703))",0.3267440322624409
Taiwan,105560,46929,8,463,"POLYGON ((120.201416015625 22.9937949722422, 120.206909179688 22.9937949722422, 120.206909179688 22.9887381609607, 120.201416015625 22.9887381609607, 120.201416015625 22.9937949722422))",0.3977358079237444
Taiwan,93865,54891,6,738,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3709829405926646
Taiwan,93865,54891,6,738,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3697386943049559
Taiwan,101500,47407,7,523,"POLYGON ((120.30029296875 22.6190816097161, 120.305786132812 22.6190816097161, 120.305786132812 22.6140108743703, 120.30029296875 22.6140108743703, 120.30029296875 22.6190816097161))",0.384859782297853
Taiwan,98916,46820,7,590,"POLYGON ((120.195922851562 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 22.9988515941429, 120.195922851562 22.9988515941429, 120.195922851562 23.0039080266307))",0.4447066196285956
Taiwan,98450,55025,9,958,"POLYGON ((121.5087890625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0408154989491, 121.5087890625 25.0408154989491, 121.5087890625 25.0457922403034))",0.340223936382537
Taiwan,113291,44729,9,689,"POLYGON ((120.201416015625 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 22.9988515941429, 120.201416015625 22.9988515941429, 120.201416015625 23.0039080266307))",0.4204693789369867
Taiwan,86741,39513,7,360,"POLYGON ((120.322265625 22.6393626810567, 120.327758789062 22.6393626810567, 120.327758789062 22.6342926937935, 120.322265625 22.6342926937935, 120.322265625 22.6393626810567))",0.3111060578176053
Taiwan,80559,34601,7,431,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))",0.3333947311082184
Taiwan,80559,34601,7,431,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))",0.3111352880754483
Taiwan,98209,58044,7,521,"POLYGON ((121.563720703125 25.0408154989491, 121.569213867188 25.0408154989491, 121.569213867188 25.035838555635, 121.563720703125 25.035838555635, 121.563720703125 25.0408154989491))",0.4230561208916882
Taiwan,119558,48080,7,1240,"POLYGON ((121.481323242188 25.0607212523142, 121.48681640625 25.0607212523142, 121.48681640625 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0607212523142))",0.3299851942727171
Taiwan,106392,41560,8,867,"POLYGON ((121.481323242188 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0507687796686, 121.481323242188 25.0507687796686, 121.481323242188 25.0557451170153))",0.3261205116560602
Taiwan,91619,35069,8,446,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))",0.3877834485858203
Taiwan,91619,35069,8,446,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))",0.3141720129636387
Taiwan,86043,34772,7,547,"POLYGON ((121.217651367188 24.966140159913, 121.22314453125 24.966140159913, 121.22314453125 24.961160190729, 121.217651367188 24.961160190729, 121.217651367188 24.966140159913))",0.3093201395273168
Taiwan,97830,47312,11,424,"POLYGON ((120.316772460938 22.6393626810567, 120.322265625 22.6393626810567, 120.322265625 22.6342926937935, 120.316772460938 22.6342926937935, 120.316772460938 22.6393626810567))",0.3072701202287475
Taiwan,112660,50953,8,582,"POLYGON ((120.217895507812 22.9836811603309, 120.223388671875 22.9836811603309, 120.223388671875 22.9786239703849, 120.217895507812 22.9786239703849, 120.217895507812 22.9836811603309))",0.3154580278535243
Taiwan,99235,46778,11,730,"POLYGON ((120.333251953125 22.6342926937935, 120.338745117188 22.6342926937935, 120.338745117188 22.6292225194605, 120.333251953125 22.6292225194605, 120.333251953125 22.6342926937935))",0.3073596160580399
Taiwan,141941,57889,7,982,"POLYGON ((121.569213867188 25.0408154989491, 121.57470703125 25.0408154989491, 121.57470703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0408154989491))",0.343488020660086
Taiwan,131386,58337,6,908,"POLYGON ((121.558227539062 25.0855988970648, 121.563720703125 25.0855988970648, 121.563720703125 25.0806237724448, 121.558227539062 25.0806237724448, 121.558227539062 25.0855988970648))",0.315568505029914
Taiwan,92735,45335,7,1124,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3429146534310403
Taiwan,92735,45335,7,1124,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3748816281307964
Taiwan,74559,38311,8,356,"POLYGON ((120.201416015625 22.9988515941429, 120.206909179688 22.9988515941429, 120.206909179688 22.9937949722422, 120.201416015625 22.9937949722422, 120.201416015625 22.9988515941429))",0.4401331517822479
Taiwan,96622,37068,8,362,"POLYGON ((120.30029296875 22.6495020942422, 120.305786132812 22.6495020942422, 120.305786132812 22.6444324812172, 120.30029296875 22.6444324812172, 120.30029296875 22.6495020942422))",0.3296989861836373
Taiwan,90633,42018,7,539,"POLYGON ((120.234375 22.9887381609607, 120.239868164062 22.9887381609607, 120.239868164062 22.9836811603309, 120.234375 22.9836811603309, 120.234375 22.9887381609607))",0.3082834319521344
Taiwan,105519,48979,6,885,"POLYGON ((120.635375976562 24.1718137162514, 120.640869140625 24.1718137162514, 120.640869140625 24.1668020853032, 120.635375976562 24.1668020853032, 120.635375976562 24.1718137162514))",0.3284583111890515
Taiwan,116811,63368,6,727,"POLYGON ((120.635375976562 24.1668020853032, 120.640869140625 24.1668020853032, 120.640869140625 24.1617902576437, 120.635375976562 24.1617902576437, 120.635375976562 24.1668020853032))",0.3019748202872895
