country,normalized_light_intensity,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,year,geometry
Philippines,0.3176492907141947,37469.0,17991.25,103.75,34.5,2020,"POLYGON ((123.90380859375 10.2933010001091, 123.909301757812 10.2933010001091, 123.909301757812 10.287896197089, 123.90380859375 10.287896197089, 123.90380859375 10.2933010001091))"
Philippines,0.3080571313340378,25893.75,25348.25,14.75,23.5,2020,"POLYGON ((123.914794921875 10.3095148534366, 123.920288085938 10.3095148534366, 123.920288085938 10.3041103283294, 123.914794921875 10.3041103283294, 123.914794921875 10.3095148534366))"
Philippines,0.4662478714850814,2388.25,1823.75,207.75,2.0,2020,"POLYGON ((123.920288085938 10.3095148534366, 123.92578125 10.3095148534366, 123.92578125 10.3041103283294, 123.920288085938 10.3041103283294, 123.920288085938 10.3095148534366))"
Philippines,0.4040280438871742,15452.0,12144.5,34.5,51.5,2020,"POLYGON ((123.920288085938 10.3149192858132, 123.92578125 10.3149192858132, 123.92578125 10.3095148534366, 123.920288085938 10.3095148534366, 123.920288085938 10.3149192858132))"
Philippines,0.366913572084911,15452.0,12144.5,34.5,51.5,2020,"POLYGON ((123.920288085938 10.3149192858132, 123.92578125 10.3149192858132, 123.92578125 10.3095148534366, 123.920288085938 10.3095148534366, 123.920288085938 10.3149192858132))"
Philippines,0.333991821508103,46852.5,43568.75,21.0,168.75,2020,"POLYGON ((123.931274414062 10.3257278721883, 123.936767578125 10.3257278721883, 123.936767578125 10.3203236254125, 123.931274414062 10.3203236254125, 123.931274414062 10.3257278721883))"
Philippines,0.3046145184005209,46852.5,43568.75,21.0,168.75,2020,"POLYGON ((123.931274414062 10.3257278721883, 123.936767578125 10.3257278721883, 123.936767578125 10.3203236254125, 123.931274414062 10.3203236254125, 123.931274414062 10.3257278721883))"
Philippines,0.3092120442713006,44766.75,39926.75,31.5,76.5,2020,"POLYGON ((123.936767578125 10.3257278721883, 123.942260742188 10.3257278721883, 123.942260742188 10.3203236254125, 123.936767578125 10.3203236254125, 123.936767578125 10.3257278721883))"
Philippines,0.3192964742823159,44766.75,39926.75,31.5,76.5,2020,"POLYGON ((123.936767578125 10.3257278721883, 123.942260742188 10.3257278721883, 123.942260742188 10.3203236254125, 123.936767578125 10.3203236254125, 123.936767578125 10.3257278721883))"
Philippines,0.3136969139527127,43267.5,46321.25,26.25,104.25,2020,"POLYGON ((123.9697265625 10.3149192858132, 123.975219726562 10.3149192858132, 123.975219726562 10.3095148534366, 123.9697265625 10.3095148534366, 123.9697265625 10.3149192858132))"
Philippines,0.3967192896217747,25756.0,22424.75,12.5,45.25,2020,"POLYGON ((123.975219726562 10.3149192858132, 123.980712890625 10.3149192858132, 123.980712890625 10.3095148534366, 123.975219726562 10.3095148534366, 123.975219726562 10.3149192858132))"
Philippines,0.3612524115729442,25913.75,23892.5,19.75,121.75,2020,"POLYGON ((123.975219726562 10.3203236254125, 123.980712890625 10.3203236254125, 123.980712890625 10.3149192858132, 123.975219726562 10.3149192858132, 123.975219726562 10.3203236254125))"
Philippines,0.336696414552096,18129.5,20790.25,23.5,131.0,2020,"POLYGON ((124.013671875 10.3095148534366, 124.019165039062 10.3095148534366, 124.019165039062 10.3041103283294, 124.013671875 10.3041103283294, 124.013671875 10.3095148534366))"
Philippines,0.3671456766498332,18129.5,20790.25,23.5,131.0,2020,"POLYGON ((124.013671875 10.3095148534366, 124.019165039062 10.3095148534366, 124.019165039062 10.3041103283294, 124.013671875 10.3041103283294, 124.013671875 10.3095148534366))"
Philippines,0.3334307302269718,22843.0,17265.25,38.0,740.0,2020,"POLYGON ((125.612182617188 7.06818531814582, 125.61767578125 7.06818531814582, 125.61767578125 7.06273386769045, 125.612182617188 7.06273386769045, 125.612182617188 7.06818531814582))"
Philippines,0.3087680970894155,26056.0,19972.25,36.25,271.5,2020,"POLYGON ((125.612182617188 7.07363670428911, 125.61767578125 7.07363670428911, 125.61767578125 7.06818531814582, 125.612182617188 7.06818531814582, 125.612182617188 7.07363670428911))"
Japan,0.350367240638284,5348.0,544.0,52.0,5.0,2020,"POLYGON ((136.862182617188 35.0209997011147, 136.86767578125 35.0209997011147, 136.86767578125 35.016500995886, 136.862182617188 35.016500995886, 136.862182617188 35.0209997011147))"
Japan,0.3137793691482515,5348.0,544.0,52.0,5.0,2020,"POLYGON ((136.862182617188 35.0209997011147, 136.86767578125 35.0209997011147, 136.86767578125 35.016500995886, 136.862182617188 35.016500995886, 136.862182617188 35.0209997011147))"
Japan,0.3041865957466198,56115.75,69111.25,19.75,117.0,2020,"POLYGON ((139.7021484375 35.6929946320988, 139.707641601562 35.6929946320988, 139.707641601562 35.6885332073887, 139.7021484375 35.6885332073887, 139.7021484375 35.6929946320988))"
Japan,0.3643763831530952,59314.25,68556.0,18.25,315.75,2020,"POLYGON ((139.7021484375 35.697455807258, 139.707641601562 35.697455807258, 139.707641601562 35.6929946320988, 139.7021484375 35.6929946320988, 139.7021484375 35.697455807258))"
Philippines,0.3613027132025121,61616.66666666666,57935.333333333336,12.0,1.0,2021,"POLYGON ((120.097045898438 16.1302620120348, 120.1025390625 16.1302620120348, 120.1025390625 16.124985029561, 120.097045898438 16.124985029561, 120.097045898438 16.1302620120348))"
Taiwan,0.3101216463956316,103584.25,39040.25,9.0,324.25,2021,"POLYGON ((120.173950195312 22.9937949722422, 120.179443359375 22.9937949722422, 120.179443359375 22.9887381609607, 120.173950195312 22.9887381609607, 120.173950195312 22.9937949722422))"
Taiwan,0.3081512009424176,111016.5,42739.5,9.5,335.75,2021,"POLYGON ((120.173950195312 22.9988515941429, 120.179443359375 22.9988515941429, 120.179443359375 22.9937949722422, 120.173950195312 22.9937949722422, 120.173950195312 22.9988515941429))"
Taiwan,0.3155728526911071,94358.0,40379.0,9.25,488.0,2021,"POLYGON ((120.173950195312 23.0039080266307, 120.179443359375 23.0039080266307, 120.179443359375 22.9988515941429, 120.173950195312 22.9988515941429, 120.173950195312 23.0039080266307))"
Taiwan,0.3023900452222754,118636.25,44314.25,7.75,248.75,2021,"POLYGON ((120.179443359375 22.9887381609607, 120.184936523438 22.9887381609607, 120.184936523438 22.9836811603309, 120.179443359375 22.9836811603309, 120.179443359375 22.9887381609607))"
Taiwan,0.3142561712624486,109507.25,41845.5,8.5,332.5,2021,"POLYGON ((120.179443359375 22.9937949722422, 120.184936523438 22.9937949722422, 120.184936523438 22.9887381609607, 120.179443359375 22.9887381609607, 120.179443359375 22.9937949722422))"
Taiwan,0.3430646904424471,108686.25,52921.5,10.0,216.5,2021,"POLYGON ((120.179443359375 22.9988515941429, 120.184936523438 22.9988515941429, 120.184936523438 22.9937949722422, 120.179443359375 22.9937949722422, 120.179443359375 22.9988515941429))"
Taiwan,0.38400333186121,117868.75,47217.5,9.5,496.75,2021,"POLYGON ((120.179443359375 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 22.9988515941429, 120.179443359375 22.9988515941429, 120.179443359375 23.0039080266307))"
Taiwan,0.3265244171445826,107673.0,42798.0,8.25,551.25,2021,"POLYGON ((120.179443359375 23.0089642696731, 120.184936523438 23.0089642696731, 120.184936523438 23.0039080266307, 120.179443359375 23.0039080266307, 120.179443359375 23.0089642696731))"
Taiwan,0.3141537877231907,108680.5,49872.0,8.75,395.0,2021,"POLYGON ((120.184936523438 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9786239703849, 120.184936523438 22.9786239703849, 120.184936523438 22.9836811603309))"
Taiwan,0.3340358403332295,108680.5,49872.0,8.75,395.0,2021,"POLYGON ((120.184936523438 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9786239703849, 120.184936523438 22.9786239703849, 120.184936523438 22.9836811603309))"
Taiwan,0.3318219646716038,110648.0,49133.5,8.75,170.5,2021,"POLYGON ((120.184936523438 22.9887381609607, 120.1904296875 22.9887381609607, 120.1904296875 22.9836811603309, 120.184936523438 22.9836811603309, 120.184936523438 22.9887381609607))"
Taiwan,0.3396125853456567,88192.75,37477.75,9.5,127.25,2021,"POLYGON ((120.184936523438 22.9937949722422, 120.1904296875 22.9937949722422, 120.1904296875 22.9887381609607, 120.184936523438 22.9887381609607, 120.184936523438 22.9937949722422))"
Taiwan,0.383712853747744,76952.0,37737.75,7.25,235.25,2021,"POLYGON ((120.184936523438 22.9988515941429, 120.1904296875 22.9988515941429, 120.1904296875 22.9937949722422, 120.184936523438 22.9937949722422, 120.184936523438 22.9988515941429))"
Taiwan,0.4144281484355193,123787.25,51185.0,8.25,358.5,2021,"POLYGON ((120.184936523438 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 22.9988515941429, 120.184936523438 22.9988515941429, 120.184936523438 23.0039080266307))"
Taiwan,0.3877834485858203,103448.0,39815.25,7.75,249.5,2021,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))"
Taiwan,0.3141720129636387,103448.0,39815.25,7.75,249.5,2021,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))"
Taiwan,0.3596641152235802,116736.0,50933.0,9.0,328.25,2021,"POLYGON ((120.1904296875 22.9836811603309, 120.195922851562 22.9836811603309, 120.195922851562 22.9786239703849, 120.1904296875 22.9786239703849, 120.1904296875 22.9836811603309))"
Taiwan,0.3291892617271464,116736.0,50933.0,9.0,328.25,2021,"POLYGON ((120.1904296875 22.9836811603309, 120.195922851562 22.9836811603309, 120.195922851562 22.9786239703849, 120.1904296875 22.9786239703849, 120.1904296875 22.9836811603309))"
Taiwan,0.3649939208439182,116736.0,50933.0,9.0,328.25,2021,"POLYGON ((120.1904296875 22.9836811603309, 120.195922851562 22.9836811603309, 120.195922851562 22.9786239703849, 120.1904296875 22.9786239703849, 120.1904296875 22.9836811603309))"
Taiwan,0.3548543830461088,116736.0,50933.0,9.0,328.25,2021,"POLYGON ((120.1904296875 22.9836811603309, 120.195922851562 22.9836811603309, 120.195922851562 22.9786239703849, 120.1904296875 22.9786239703849, 120.1904296875 22.9836811603309))"
Taiwan,0.3876620207378004,120571.0,48643.75,8.5,220.25,2021,"POLYGON ((120.1904296875 22.9887381609607, 120.195922851562 22.9887381609607, 120.195922851562 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9887381609607))"
Taiwan,0.413759986665102,120571.0,48643.75,8.5,220.25,2021,"POLYGON ((120.1904296875 22.9887381609607, 120.195922851562 22.9887381609607, 120.195922851562 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9887381609607))"
Taiwan,0.433640560293967,78528.75,32300.75,11.25,176.5,2021,"POLYGON ((120.1904296875 22.9937949722422, 120.195922851562 22.9937949722422, 120.195922851562 22.9887381609607, 120.1904296875 22.9887381609607, 120.1904296875 22.9937949722422))"
Taiwan,0.4989917501964308,78528.75,32300.75,11.25,176.5,2021,"POLYGON ((120.1904296875 22.9937949722422, 120.195922851562 22.9937949722422, 120.195922851562 22.9887381609607, 120.1904296875 22.9887381609607, 120.1904296875 22.9937949722422))"
Taiwan,0.4221847253696938,59165.25,29001.25,9.5,156.25,2021,"POLYGON ((120.1904296875 22.9988515941429, 120.195922851562 22.9988515941429, 120.195922851562 22.9937949722422, 120.1904296875 22.9937949722422, 120.1904296875 22.9988515941429))"
Taiwan,0.461585622315489,59165.25,29001.25,9.5,156.25,2021,"POLYGON ((120.1904296875 22.9988515941429, 120.195922851562 22.9988515941429, 120.195922851562 22.9937949722422, 120.1904296875 22.9937949722422, 120.1904296875 22.9988515941429))"
Taiwan,0.4184741285239297,72485.5,31769.75,10.75,221.25,2021,"POLYGON ((120.1904296875 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 22.9988515941429, 120.1904296875 22.9988515941429, 120.1904296875 23.0039080266307))"
Taiwan,0.4007193127807225,72485.5,31769.75,10.75,221.25,2021,"POLYGON ((120.1904296875 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 22.9988515941429, 120.1904296875 22.9988515941429, 120.1904296875 23.0039080266307))"
Taiwan,0.3473180384424084,102816.0,34607.75,9.25,155.75,2021,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))"
Taiwan,0.3548720997654708,102816.0,34607.75,9.25,155.75,2021,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))"
Taiwan,0.3126052789069296,102816.0,34607.75,9.25,155.75,2021,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))"
Taiwan,0.3013219568496955,93524.0,37538.0,8.75,140.25,2021,"POLYGON ((120.1904296875 23.0291873467446, 120.195922851562 23.0291873467446, 120.195922851562 23.024131861806, 120.1904296875 23.024131861806, 120.1904296875 23.0291873467446))"
Taiwan,0.3001899733849379,93524.0,37538.0,8.75,140.25,2021,"POLYGON ((120.1904296875 23.0291873467446, 120.195922851562 23.0291873467446, 120.195922851562 23.024131861806, 120.1904296875 23.024131861806, 120.1904296875 23.0291873467446))"
Taiwan,0.3671292824026044,96666.25,36220.0,9.0,136.0,2021,"POLYGON ((120.195922851562 22.9836811603309, 120.201416015625 22.9836811603309, 120.201416015625 22.9786239703849, 120.195922851562 22.9786239703849, 120.195922851562 22.9836811603309))"
Taiwan,0.3298838782395558,96666.25,36220.0,9.0,136.0,2021,"POLYGON ((120.195922851562 22.9836811603309, 120.201416015625 22.9836811603309, 120.201416015625 22.9786239703849, 120.195922851562 22.9786239703849, 120.195922851562 22.9836811603309))"
Taiwan,0.3584819783814876,73658.0,47674.5,6.0,297.25,2021,"POLYGON ((120.195922851562 22.9887381609607, 120.201416015625 22.9887381609607, 120.201416015625 22.9836811603309, 120.195922851562 22.9836811603309, 120.195922851562 22.9887381609607))"
Taiwan,0.4665687951198434,65871.75,33257.75,9.25,273.75,2021,"POLYGON ((120.195922851562 22.9937949722422, 120.201416015625 22.9937949722422, 120.201416015625 22.9887381609607, 120.195922851562 22.9887381609607, 120.195922851562 22.9937949722422))"
Taiwan,0.4805009918684372,94688.5,43120.5,10.5,262.25,2021,"POLYGON ((120.195922851562 22.9988515941429, 120.201416015625 22.9988515941429, 120.201416015625 22.9937949722422, 120.195922851562 22.9937949722422, 120.195922851562 22.9988515941429))"
Taiwan,0.4447066196285956,89232.75,42021.25,7.5,310.5,2021,"POLYGON ((120.195922851562 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 22.9988515941429, 120.195922851562 22.9988515941429, 120.195922851562 23.0039080266307))"
Taiwan,0.3545903557927946,87632.25,34208.75,8.5,242.25,2021,"POLYGON ((120.195922851562 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 23.0089642696731))"
Taiwan,0.306472941612424,87632.25,34208.75,8.5,242.25,2021,"POLYGON ((120.195922851562 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 23.0089642696731))"
Taiwan,0.3977358079237444,106410.0,44455.5,9.25,223.5,2021,"POLYGON ((120.201416015625 22.9937949722422, 120.206909179688 22.9937949722422, 120.206909179688 22.9887381609607, 120.201416015625 22.9887381609607, 120.201416015625 22.9937949722422))"
Taiwan,0.4401331517822479,59340.75,32571.75,8.0,198.5,2021,"POLYGON ((120.201416015625 22.9988515941429, 120.206909179688 22.9988515941429, 120.206909179688 22.9937949722422, 120.201416015625 22.9937949722422, 120.201416015625 22.9988515941429))"
Taiwan,0.4204693789369867,113458.75,48123.75,9.0,334.25,2021,"POLYGON ((120.201416015625 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 22.9988515941429, 120.201416015625 22.9988515941429, 120.201416015625 23.0039080266307))"
Taiwan,0.3448662059672658,128048.25,46059.25,10.0,501.0,2021,"POLYGON ((120.201416015625 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 23.0089642696731))"
Taiwan,0.3269932270037739,128048.25,46059.25,10.0,501.0,2021,"POLYGON ((120.201416015625 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 23.0089642696731))"
Taiwan,0.321302099683564,122032.5,49142.75,9.5,486.75,2021,"POLYGON ((120.201416015625 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.014020323238))"
Taiwan,0.3000038391401071,123216.75,42364.5,10.0,177.75,2021,"POLYGON ((120.206909179688 22.9887381609607, 120.21240234375 22.9887381609607, 120.21240234375 22.9836811603309, 120.206909179688 22.9836811603309, 120.206909179688 22.9887381609607))"
Taiwan,0.3693980434049531,119548.0,45445.5,8.5,432.75,2021,"POLYGON ((120.206909179688 22.9937949722422, 120.21240234375 22.9937949722422, 120.21240234375 22.9887381609607, 120.206909179688 22.9887381609607, 120.206909179688 22.9937949722422))"
Taiwan,0.3948669726307352,75272.75,38387.25,8.75,198.5,2021,"POLYGON ((120.206909179688 22.9988515941429, 120.21240234375 22.9988515941429, 120.21240234375 22.9937949722422, 120.206909179688 22.9937949722422, 120.206909179688 22.9988515941429))"
Taiwan,0.3841361684380215,100651.0,51069.25,9.75,81.0,2021,"POLYGON ((120.206909179688 23.0039080266307, 120.21240234375 23.0039080266307, 120.21240234375 22.9988515941429, 120.206909179688 22.9988515941429, 120.206909179688 23.0039080266307))"
Taiwan,0.3314607788361443,125989.0,55464.75,8.0,202.5,2021,"POLYGON ((120.206909179688 23.0089642696731, 120.21240234375 23.0089642696731, 120.21240234375 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 23.0089642696731))"
Taiwan,0.3100489162348151,125989.0,55464.75,8.0,202.5,2021,"POLYGON ((120.206909179688 23.0089642696731, 120.21240234375 23.0089642696731, 120.21240234375 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 23.0089642696731))"
Taiwan,0.3188096088125849,136941.75,52020.75,8.5,221.0,2021,"POLYGON ((120.206909179688 23.014020323238, 120.21240234375 23.014020323238, 120.21240234375 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.014020323238))"
Taiwan,0.3192559428161439,100832.75,36927.5,9.0,366.25,2021,"POLYGON ((120.206909179688 23.019076187293, 120.21240234375 23.019076187293, 120.21240234375 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.019076187293))"
Taiwan,0.3258673768467709,128713.5,51457.75,8.75,385.5,2021,"POLYGON ((120.21240234375 22.9836811603309, 120.217895507812 22.9836811603309, 120.217895507812 22.9786239703849, 120.21240234375 22.9786239703849, 120.21240234375 22.9836811603309))"
Taiwan,0.3168748607632389,128713.5,51457.75,8.75,385.5,2021,"POLYGON ((120.21240234375 22.9836811603309, 120.217895507812 22.9836811603309, 120.217895507812 22.9786239703849, 120.21240234375 22.9786239703849, 120.21240234375 22.9836811603309))"
Taiwan,0.3291283168336356,115038.5,48305.25,7.25,219.5,2021,"POLYGON ((120.21240234375 22.9887381609607, 120.217895507812 22.9887381609607, 120.217895507812 22.9836811603309, 120.21240234375 22.9836811603309, 120.21240234375 22.9887381609607))"
Taiwan,0.3075339883266073,115038.5,48305.25,7.25,219.5,2021,"POLYGON ((120.21240234375 22.9887381609607, 120.217895507812 22.9887381609607, 120.217895507812 22.9836811603309, 120.21240234375 22.9836811603309, 120.21240234375 22.9887381609607))"
Taiwan,0.3531846249464839,92067.25,46075.0,10.0,130.75,2021,"POLYGON ((120.21240234375 22.9937949722422, 120.217895507812 22.9937949722422, 120.217895507812 22.9887381609607, 120.21240234375 22.9887381609607, 120.21240234375 22.9937949722422))"
Taiwan,0.3059397941312551,92067.25,46075.0,10.0,130.75,2021,"POLYGON ((120.21240234375 22.9937949722422, 120.217895507812 22.9937949722422, 120.217895507812 22.9887381609607, 120.21240234375 22.9887381609607, 120.21240234375 22.9937949722422))"
Taiwan,0.3572730374317713,64986.25,32878.5,18.75,113.75,2021,"POLYGON ((120.21240234375 22.9988515941429, 120.217895507812 22.9988515941429, 120.217895507812 22.9937949722422, 120.21240234375 22.9937949722422, 120.21240234375 22.9988515941429))"
Taiwan,0.3051483024110459,64986.25,32878.5,18.75,113.75,2021,"POLYGON ((120.21240234375 22.9988515941429, 120.217895507812 22.9988515941429, 120.217895507812 22.9937949722422, 120.21240234375 22.9937949722422, 120.21240234375 22.9988515941429))"
Taiwan,0.3474153561800082,58750.75,27940.75,9.25,15.5,2021,"POLYGON ((120.21240234375 23.0039080266307, 120.217895507812 23.0039080266307, 120.217895507812 22.9988515941429, 120.21240234375 22.9988515941429, 120.21240234375 23.0039080266307))"
Taiwan,0.3126340278165692,58750.75,27940.75,9.25,15.5,2021,"POLYGON ((120.21240234375 23.0039080266307, 120.217895507812 23.0039080266307, 120.217895507812 22.9988515941429, 120.21240234375 22.9988515941429, 120.21240234375 23.0039080266307))"
Taiwan,0.3070259330614673,99701.75,34502.5,8.5,135.75,2021,"POLYGON ((120.21240234375 23.0089642696731, 120.217895507812 23.0089642696731, 120.217895507812 23.0039080266307, 120.21240234375 23.0039080266307, 120.21240234375 23.0089642696731))"
Taiwan,0.3154580278535243,121241.25,49352.5,8.25,312.5,2021,"POLYGON ((120.217895507812 22.9836811603309, 120.223388671875 22.9836811603309, 120.223388671875 22.9786239703849, 120.217895507812 22.9786239703849, 120.217895507812 22.9836811603309))"
Taiwan,0.3147935344222387,84768.5,41475.25,9.0,147.75,2021,"POLYGON ((120.217895507812 23.0039080266307, 120.223388671875 23.0039080266307, 120.223388671875 22.9988515941429, 120.217895507812 22.9988515941429, 120.217895507812 23.0039080266307))"
Taiwan,0.3291885435866815,108778.0,47524.75,10.0,282.75,2021,"POLYGON ((120.223388671875 22.9786239703849, 120.228881835938 22.9786239703849, 120.228881835938 22.9735665911551, 120.223388671875 22.9735665911551, 120.223388671875 22.9786239703849))"
Taiwan,0.3419943273114214,105424.5,42699.75,8.5,388.5,2021,"POLYGON ((120.223388671875 22.9836811603309, 120.228881835938 22.9836811603309, 120.228881835938 22.9786239703849, 120.223388671875 22.9786239703849, 120.223388671875 22.9836811603309))"
Taiwan,0.3234680113258126,105424.5,42699.75,8.5,388.5,2021,"POLYGON ((120.223388671875 22.9836811603309, 120.228881835938 22.9836811603309, 120.228881835938 22.9786239703849, 120.223388671875 22.9786239703849, 120.223388671875 22.9836811603309))"
Taiwan,0.3097455892297873,92360.5,40101.0,8.5,125.5,2021,"POLYGON ((120.223388671875 23.0039080266307, 120.228881835938 23.0039080266307, 120.228881835938 22.9988515941429, 120.223388671875 22.9988515941429, 120.223388671875 23.0039080266307))"
Taiwan,0.3216399362493122,110805.25,51243.25,7.25,293.75,2021,"POLYGON ((120.228881835938 22.9786239703849, 120.234375 22.9786239703849, 120.234375 22.9735665911551, 120.228881835938 22.9735665911551, 120.228881835938 22.9786239703849))"
Taiwan,0.3495782011683795,97120.0,36949.5,8.25,381.5,2021,"POLYGON ((120.228881835938 22.9836811603309, 120.234375 22.9836811603309, 120.234375 22.9786239703849, 120.228881835938 22.9786239703849, 120.228881835938 22.9836811603309))"
Taiwan,0.3232183313544358,97120.0,36949.5,8.25,381.5,2021,"POLYGON ((120.228881835938 22.9836811603309, 120.234375 22.9836811603309, 120.234375 22.9786239703849, 120.228881835938 22.9786239703849, 120.228881835938 22.9836811603309))"
Taiwan,0.3093663179001324,111007.75,44504.25,9.5,494.0,2021,"POLYGON ((120.228881835938 22.9887381609607, 120.234375 22.9887381609607, 120.234375 22.9836811603309, 120.228881835938 22.9836811603309, 120.228881835938 22.9887381609607))"
Taiwan,0.3250020758141276,75756.5,37066.75,8.5,284.5,2021,"POLYGON ((120.228881835938 22.9937949722422, 120.234375 22.9937949722422, 120.234375 22.9887381609607, 120.228881835938 22.9887381609607, 120.228881835938 22.9937949722422))"
Taiwan,0.3157975336106235,111459.0,41411.25,9.0,458.25,2021,"POLYGON ((120.228881835938 22.9988515941429, 120.234375 22.9988515941429, 120.234375 22.9937949722422, 120.228881835938 22.9937949722422, 120.228881835938 22.9988515941429))"
Taiwan,0.3082834319521344,80813.75,37717.75,9.0,401.25,2021,"POLYGON ((120.234375 22.9887381609607, 120.239868164062 22.9887381609607, 120.239868164062 22.9836811603309, 120.234375 22.9836811603309, 120.234375 22.9887381609607))"
Taiwan,0.3089559258563834,6992.0,260.5,66.0,1.0,2021,"POLYGON ((120.261840820312 23.1100492973567, 120.267333984375 23.1100492973567, 120.267333984375 23.1049968499888, 120.261840820312 23.1049968499888, 120.261840820312 23.1100492973567))"
Taiwan,0.4731870456621268,78048.0,42603.0,13.0,3.0,2021,"POLYGON ((120.261840820312 23.1201536216956, 120.267333984375 23.1201536216956, 120.267333984375 23.115101554603, 120.261840820312 23.115101554603, 120.261840820312 23.1201536216956))"
Taiwan,0.4702563493612838,78048.0,42603.0,13.0,3.0,2021,"POLYGON ((120.261840820312 23.1201536216956, 120.267333984375 23.1201536216956, 120.267333984375 23.115101554603, 120.261840820312 23.115101554603, 120.261840820312 23.1201536216956))"
Taiwan,0.3194303383757533,68897.75,31991.5,13.5,248.25,2021,"POLYGON ((120.289306640625 22.6292225194605, 120.294799804688 22.6292225194605, 120.294799804688 22.6241521580904, 120.289306640625 22.6241521580904, 120.289306640625 22.6292225194605))"
Taiwan,0.3067822699426345,107168.75,44400.5,10.5,298.5,2021,"POLYGON ((120.289306640625 22.6342926937935, 120.294799804688 22.6342926937935, 120.294799804688 22.6292225194605, 120.289306640625 22.6292225194605, 120.289306640625 22.6342926937935))"
Taiwan,0.3137666323757829,111610.5,45273.75,9.0,518.0,2021,"POLYGON ((120.289306640625 22.6393626810567, 120.294799804688 22.6393626810567, 120.294799804688 22.6342926937935, 120.289306640625 22.6342926937935, 120.289306640625 22.6393626810567))"
Taiwan,0.3204775191562027,110073.25,42428.0,7.75,161.0,2021,"POLYGON ((120.289306640625 22.6444324812172, 120.294799804688 22.6444324812172, 120.294799804688 22.6393626810567, 120.289306640625 22.6393626810567, 120.289306640625 22.6444324812172))"
Taiwan,0.3644436311557593,85174.75,40379.0,7.75,391.0,2021,"POLYGON ((120.294799804688 22.6241521580904, 120.30029296875 22.6241521580904, 120.30029296875 22.6190816097161, 120.294799804688 22.6190816097161, 120.294799804688 22.6241521580904))"
Taiwan,0.3669511641580985,98846.5,34037.25,8.5,259.5,2021,"POLYGON ((120.294799804688 22.6292225194605, 120.30029296875 22.6292225194605, 120.30029296875 22.6241521580904, 120.294799804688 22.6241521580904, 120.294799804688 22.6292225194605))"
Taiwan,0.347040118082478,98846.5,34037.25,8.5,259.5,2021,"POLYGON ((120.294799804688 22.6292225194605, 120.30029296875 22.6292225194605, 120.30029296875 22.6241521580904, 120.294799804688 22.6241521580904, 120.294799804688 22.6292225194605))"
Taiwan,0.4081121612740075,98846.5,34037.25,8.5,259.5,2021,"POLYGON ((120.294799804688 22.6292225194605, 120.30029296875 22.6292225194605, 120.30029296875 22.6241521580904, 120.294799804688 22.6241521580904, 120.294799804688 22.6292225194605))"
Taiwan,0.403513966104624,98846.5,34037.25,8.5,259.5,2021,"POLYGON ((120.294799804688 22.6292225194605, 120.30029296875 22.6292225194605, 120.30029296875 22.6241521580904, 120.294799804688 22.6241521580904, 120.294799804688 22.6292225194605))"
